"","ppm","intensity"
"216",0.760909,0.00267106212147946
"217",0.761222,0.00129766486267955
"218",0.761536,0.000457093129124751
"219",0.76185,0.000840825346896302
"220",0.762164,0
"221",0.762477,0
"222",0.762791,0
"223",0.763029723946172,0
"224",0.763105,0
"225",0.763418,0
"226",0.763732,0.000399825849472178
"227",0.764046,7.13066649410937e-05
"228",0.764359,0
"229",0.764673,0
"230",0.764987,0
"231",0.7653,1.8643157226297e-05
"232",0.765614,0.000245194015198527
"233",0.765928,0.000771826448304058
"234",0.766242,0.00159505427585162
"235",0.766555,0.000572944192197582
"236",0.766869,0
"237",0.767183,0
"238",0.767496,0
"239",0.76781,0
"240",0.768124,0
"241",0.768437,0
"242",0.768751,0.000335927840852501
"243",0.769065,0.00128291250615889
"244",0.769379,0.00309463646042397
"245",0.769692,0.0040459141829961
"246",0.770006,0.00275962529246294
"247",0.77032,0.000503478923994662
"248",0.770633,0.00172084219914965
"249",0.770947,0.00283677860599987
"250",0.771261,0.000884010522875722
"251",0.771574,0
"252",0.771888,0.000463379549988761
"253",0.772202,0.00118066225429405
"254",0.772516,0.0016615174047273
"255",0.772829,0.00153460483136744
"256",0.773143,0.00185693199756524
"257",0.773457,0.00182644263968112
"258",0.77377,0.00215673543942525
"259",0.774084,0.000748949491497956
"260",0.774398,0
"261",0.774711,0
"262",0.774728436412181,0.000121786358214696
"263",0.775025,0.002193164286519
"264",0.775197417807244,0.00376525890506771
"265",0.775339,0.00505619634865544
"266",0.775652,0.00471092902547371
"267",0.775966,0.00400940810183978
"268",0.77628,0.00339516159625499
"269",0.776594,0.00189501084066829
"270",0.776907,0.000992022890666104
"271",0.777221,0.000332318925683139
"272",0.777535,0.00116963877791293
"273",0.777848,0.00266933134961237
"274",0.778157381973532,0.00485580753356782
"275",0.778162,0.00488844422785837
"276",0.778476,0.00626010896355856
"277",0.778789,0.0069787366118741
"278",0.779103,0.00735398384989816
"279",0.779417,0.00693767984251311
"280",0.779731,0.00509306992163252
"281",0.780044,0.00439980079742701
"282",0.780358,0.00367515601068599
"283",0.780672,0.00256758470048326
"284",0.780985,0.00197810490547892
"285",0.781299,0.002594704807641
"286",0.781613,0.00229291300116937
"287",0.781926,0.001719974232409
"288",0.78224,0.00166166083962088
"289",0.782554,0.00039395092651242
"290",0.782868,0.000719997794760071
"291",0.783181,0.00331498450054392
"292",0.783495,0.003992822905543
"293",0.783809,0.00217147073777081
"294",0.784122,0.00152948258235961
"295",0.784436,0.00351965857943608
"296",0.78475,0.00513397721312394
"297",0.785063,0.00647604958722795
"298",0.785377,0.00740153401080681
"299",0.785691,0.00726552683235722
"300",0.786004,0.00742071568606595
"301",0.786318,0.00639917990936277
"302",0.786426104772871,0.00517825732114544
"303",0.786632,0.00285290084583605
"304",0.786946,0.000195018612342913
"305",0.787259,0.00132763450572757
"306",0.787573,0.00114502306845668
"307",0.787887,0
"308",0.788074379772388,0
"309",0.7882,0
"310",0.788514,0.000188705583221633
"311",0.788828,0.001891641566581
"312",0.789141,0.00185681404132203
"313",0.789455,0.00136590065106784
"314",0.789769,0.00209753628018076
"315",0.790083,0.00496205145130982
"316",0.790396,0.00693861939412759
"317",0.79071,0.00566994889271435
"318",0.791024,0.0046506668661553
"319",0.791337,0.00340233541243095
"320",0.791592584068778,0.00270958027063735
"321",0.791651,0.00255124514079065
"322",0.791965,0.00250832860460319
"323",0.792278,0.00251227215452965
"324",0.792592,0.00285527037288619
"325",0.792906,0.00490397982875747
"326",0.79322,0.00568879386188807
"327",0.793533,0.00462999797019412
"328",0.793847,0.00351332375818401
"329",0.794161,0.00244238190902357
"330",0.794474,0.00168259264184058
"331",0.794788,0.0015098530411175
"332",0.795102,0.00335368081275691
"333",0.795415,0.00449824243126187
"334",0.795729,0.00382135384199718
"335",0.796043,0.00549980282151981
"336",0.796356,0.00640566526834697
"337",0.79667,0.00794750503983336
"338",0.796984,0.00873655965102394
"339",0.797298,0.00734797955449682
"340",0.797611,0.00590974075173105
"341",0.797925,0.00595030899115501
"342",0.798239,0.00532891464832455
"343",0.798552,0.00379644651856853
"344",0.798866,0.00206417381417588
"345",0.79918,0.00192015592279809
"346",0.799493,0.003466839031051
"347",0.799779431279627,0.00390967930066378
"348",0.799807,0.00395230222780568
"349",0.800121,0.00439164411854438
"350",0.800435,0.0051736788300068
"351",0.800748,0.00475132631216873
"352",0.801062,0.00534569012059046
"353",0.801376,0.00526301386969035
"354",0.801689,0.00586180481156038
"355",0.802003,0.00524226124876574
"356",0.802317,0.00462901916442335
"357",0.80263,0.00362047029760144
"358",0.80269828666854,0.00332808128394665
"359",0.802944,0.00227598897715349
"360",0.803258,0.0023906188973635
"361",0.803379141492647,0.00213727718421057
"362",0.803572,0.00173395456054744
"363",0.803885,0.000794922234353833
"364",0.804199,0
"365",0.804513,0
"366",0.804826,0.00111700322159628
"367",0.80514,0.00243840396718479
"368",0.805454,0.00181746026581731
"369",0.805767,0.00102360564863458
"370",0.806081,0.00135714234220795
"371",0.806395,0.00130358479509833
"372",0.806708,0.0030514416201193
"373",0.807022,0.00293846735137572
"374",0.807250139397658,0.00252440270625649
"375",0.807336,0.00236856885991867
"376",0.80765,0.00266882256661851
"377",0.807963,0.00387182845227431
"378",0.808277,0.0039555543837806
"379",0.808591,0.00352999267290343
"380",0.808779641282478,0.00336297036637064
"381",0.808904,0.00325286360943448
"382",0.809218,0.00410317837755781
"383",0.809532,0.00370152683634502
"384",0.809845,0.00397565960173072
"385",0.810159,0.00417124661409297
"386",0.810473,0.00467244515616841
"387",0.810787,0.00423833236950758
"388",0.8111,0.00480247927497758
"389",0.811414,0.00525084959788158
"390",0.811728,0.00534480836507494
"391",0.811774694195101,0.00546138265644414
"392",0.812041,0.00612622783529834
"393",0.812349310709443,0.00601401110866275
"394",0.812355,0.00601194036138219
"395",0.812669,0.00343507563062935
"396",0.812982,0.00413114696420115
"397",0.813296,0.00503741870515678
"398",0.81361,0.00626564907857864
"399",0.813924,0.00711622032170446
"400",0.814237,0.00824801643157909
"401",0.814551,0.0084981087705859
"402",0.814865,0.00921685517834393
"403",0.815178,0.00898755367689283
"404",0.815404738873533,0.00822733842960545
"405",0.815492,0.00793476734198495
"406",0.815806,0.00621332573962741
"407",0.816119,0.00639938121154482
"408",0.816433,0.00614262541707963
"409",0.816747,0.00466195342355222
"410",0.81706,0.00448695357861453
"411",0.817346672649486,0.00494213478327137
"412",0.817369716584212,0.00497872413348364
"413",0.817374,0.0049855253765112
"414",0.817688,0.00514723659914719
"415",0.818002,0.00543773064288268
"416",0.818242491264396,0.00374205766788168
"417",0.818315,0.00323080789868804
"418",0.818629,0.00118876370646181
"419",0.818943,0
"420",0.819256,0
"421",0.81957,0.000908560466367122
"422",0.819884,0.00260627571220818
"423",0.820197,0.00229202878720555
"424",0.820511,0.00152571466121483
"425",0.820825,0.00174616215186188
"426",0.821139,0.00227936309321362
"427",0.821452,0.00233722775488097
"428",0.821766,0.00250646555131709
"429",0.821944910885356,0.00252441266269625
"430",0.82208,0.002537963874976
"431",0.822335198877963,0.00489059886672122
"432",0.822393,0.00542345756638018
"433",0.822707,0.00607700884951583
"434",0.823021,0.00470233899487607
"435",0.823334,0.00412820912175527
"436",0.823648,0.00234655518269041
"437",0.823811602584997,0.00158123764569417
"438",0.823962,0.000877692654505865
"439",0.824276,0.00151666401403955
"440",0.824589,0.000402161945285858
"441",0.824903,9.86973655021342e-05
"442",0.825217,0.0002314349837507
"443",0.82553,0.000815512173579295
"444",0.825844,0.00120253072816067
"445",0.826158,0.0026648533237995
"446",0.826471,0.00188247796409605
"447",0.826785,0.00128837252089558
"448",0.827099,8.16419810746026e-05
"449",0.827412,7.27257375090401e-06
"450",0.827726,0.00122242152754088
"451",0.82804,0.00238605257900119
"452",0.828354,0.0017531876235087
"453",0.828667,0.0024040327126817
"454",0.828981,0.00252725616327909
"455",0.829295,0.00154197734536108
"456",0.829608,0
"457",0.829922,1.17843871724407e-05
"458",0.830228657244077,0.000883662033948935
"459",0.830236,0.000904538712647103
"460",0.830549,0.00135350654219594
"461",0.830863,0.00256469692710362
"462",0.831177,0.00338100097186593
"463",0.831491,0.00343223968315737
"464",0.831804,0.00424571298780892
"465",0.832111191005676,0.00376692831465222
"466",0.832118,0.00375631588765494
"467",0.832432,0.00321545716188293
"468",0.832745,0.00259171011774438
"469",0.833059,0.00406077692044327
"470",0.833373,0.00543881455701325
"471",0.833686,0.00508677762764713
"472",0.833753909845053,0.00449850685042915
"473",0.834,0.00236674456170741
"474",0.834314,0.00128205052512517
"475",0.834628,0
"476",0.834941,0
"477",0.835255,0
"478",0.835569,0
"479",0.835882,0
"480",0.836196,0.000798389510613089
"481",0.83651,0
"482",0.836823,0
"483",0.837137,0.000883977809120829
"484",0.837451,0.00219072088236463
"485",0.837764,0.00110158292906108
"486",0.838078,0
"487",0.838177066896808,0
"488",0.838392,0
"489",0.838706,0
"490",0.839019,0
"491",0.839333,0
"492",0.839647,0
"493",0.83996,0
"494",0.840274,0
"495",0.840588,0
"496",0.840901,0
"497",0.841215,0
"498",0.841529,0
"499",0.841734999440115,0.00151469831296406
"500",0.841843,0.00230881826671955
"501",0.842094892806578,0.00294574618728317
"502",0.842156,0.00310025983999978
"503",0.84247,0.00354006613555025
"504",0.842784,0.00354210073515629
"505",0.843097,0.00454403084008905
"506",0.843411,0.00536896063228958
"507",0.843725,0.00525557708112036
"508",0.844038,0.00417362036374618
"509",0.844352,0.0044827228137454
"510",0.844666,0.00303866372884263
"511",0.84498,0.00271444240009783
"512",0.845293,0.0028476939734048
"513",0.845607,0.00470961954087604
"514",0.845921,0.00458559055619267
"515",0.846234,0.00551972857745035
"516",0.846548,0.00680892526349722
"517",0.846862,0.00815052178812819
"518",0.847131472418914,0.00760080546357874
"519",0.847175,0.00751201039509768
"520",0.847350015773209,0.00703285648845383
"521",0.84746138753482,0.00672794560135195
"522",0.847489,0.00665234886900822
"523",0.847803,0.00569610205651321
"524",0.848116,0.00590050164570415
"525",0.84843,0.00604907209296774
"526",0.848744,0.00577862129811209
"527",0.849058,0.00466542406031525
"528",0.849371,0.00375833849672273
"529",0.849685,0.0035905275053748
"530",0.849999,0.00400717233864689
"531",0.850312,0.00330287635110538
"532",0.850626,0.00451826841494932
"533",0.85094,0.00521457041853307
"534",0.851253,0.00519738422188622
"535",0.851567,0.00258320617572855
"536",0.851881,0.0031552787885273
"537",0.852195,0.00424666074961933
"538",0.852508,0.00474797319746592
"539",0.852822,0.00370233402276436
"540",0.853136,0.00208177066223341
"541",0.853449,0.00189086502314365
"542",0.853763,0.00326233021045812
"543",0.854077,0.00265731578134696
"544",0.85439,0.00319211672647262
"545",0.854704,0.00406816810582585
"546",0.855018,0.0050014360617075
"547",0.855332,0.00401878123284068
"548",0.855645,0.00388726928307274
"549",0.855959,0.00495497123578066
"550",0.856273,0.00629992771433197
"551",0.856586,0.00388621848502527
"552",0.8569,0.00407913451127558
"553",0.857214,0.00632107886056102
"554",0.857527,0.00801379164949229
"555",0.857841,0.0078290433436478
"556",0.858155,0.00620104799474017
"557",0.858468,0.00424618075467295
"558",0.858782,0.0035441275522896
"559",0.859096,0.0015583255090373
"560",0.859358354940193,0.00216850438226325
"561",0.85941,0.00228861923269191
"562",0.859723,0.00418909279798556
"563",0.860037,0.00820965532407215
"564",0.860351,0.0106915538773648
"565",0.860664,0.0131376438310387
"566",0.860978,0.0142441414144703
"567",0.861292,0.0195346946722472
"568",0.861605,0.0283061940106555
"569",0.861919,0.0371431825460663
"570",0.862233,0.0417885607554699
"571",0.862547,0.0445647080419637
"572",0.86286,0.0461293441641205
"573",0.863174,0.0441449657711509
"574",0.863488,0.0347945013497129
"575",0.863801,0.0269798085315891
"576",0.864115,0.0228253690865086
"577",0.864429,0.0185362288241741
"578",0.864742,0.0139971456610517
"579",0.865056,0.0117155891050979
"580",0.86537,0.00999896478758568
"581",0.865684,0.0075656047013218
"582",0.865997,0.00437942512203606
"583",0.866311,0.00502580939200696
"584",0.866625,0.00657239912882875
"585",0.866938,0.00756873205188631
"586",0.867252,0.00800084217183384
"587",0.867566,0.00937623890365325
"588",0.867879,0.0103271107790451
"589",0.868193,0.0120943887969114
"590",0.868507,0.0122893478764463
"591",0.86882,0.0135777742535017
"592",0.869134,0.0147396966227824
"593",0.869448,0.0168379388231151
"594",0.869762,0.018715390673017
"595",0.870075,0.0213173020051794
"596",0.870389,0.025442246272784
"597",0.870703,0.0333043393914246
"598",0.871016,0.0472154813401045
"599",0.87133,0.0676285082119893
"600",0.871644,0.0847626746766147
"601",0.871957,0.0936356449908777
"602",0.872271,0.0944185426531183
"603",0.872585,0.0863488844925643
"604",0.872899,0.0698259561787368
"605",0.873179959119779,0.054802527614514
"606",0.873212,0.0530892396617479
"607",0.873526,0.0379896494219708
"608",0.87384,0.0287016382991028
"609",0.874153,0.0226001654021711
"610",0.874467,0.0194896611946379
"611",0.874781,0.0154820387334925
"612",0.875094,0.0117518710379577
"613",0.875408,0.00978221688930652
"614",0.875722,0.00757082707289821
"615",0.876036,0.00583594819997406
"616",0.876055260514238,0.00596424405588535
"617",0.876349,0.00792086672310736
"618",0.876663,0.00883509501021738
"619",0.876977,0.00980442607913344
"620",0.87721124816815,0.00960145462412468
"621",0.87729,0.00953321770248165
"622",0.877604,0.00857907083564617
"623",0.877918,0.00650777531004074
"624",0.878231,0.00569758049206124
"625",0.878545,0.0050682020210803
"626",0.878859,0.0047628219882596
"627",0.879172,0.00500727338244531
"628",0.879486,0.00840796857130187
"629",0.8798,0.0128311148473257
"630",0.880114,0.0178587991868806
"631",0.880427,0.0242162522544414
"632",0.880741,0.0354586256656773
"633",0.881055,0.0474079711735206
"634",0.881064620562166,0.0476365798898269
"635",0.881368,0.0548456371819948
"636",0.881682,0.0565504826984937
"637",0.881996,0.0538053401946011
"638",0.882309,0.0467394212293133
"639",0.882623,0.0372269192561938
"640",0.882937,0.0285890006968056
"641",0.883251,0.0219594925701738
"642",0.883564,0.0171137199612427
"643",0.883878,0.0130226164675461
"644",0.884192,0.00810998977257127
"645",0.884505,0.00651885854854718
"646",0.884819,0.00509684234827887
"647",0.885133,0.00441783681316366
"648",0.885446,0.0035179647518395
"649",0.88576,0.00449608949282388
"650",0.886074,0.00350602837675418
"651",0.886388,0.00482583522592984
"652",0.886701,0.0038829304963603
"653",0.887015,0.00269701880433031
"654",0.887329,0.00214116870192124
"655",0.887642,0.00120959535078625
"656",0.887956,0
"657",0.88827,0
"658",0.888583,0
"659",0.888897,0
"660",0.889211,0.00369634739499112
"661",0.889524,0.00600604553622477
"662",0.889777350137333,0.00688267098292962
"663",0.889838,0.00709252764025393
"664",0.890152,0.00838646557105893
"665",0.890466,0.00843855392385073
"666",0.890779,0.00851299854165656
"667",0.891093,0.00725362173615427
"668",0.891407,0.00630761734554789
"669",0.89172,0.00553063310788519
"670",0.892034,0.00574218946580283
"671",0.892348,0.0064603458210115
"672",0.892624769407755,0.00591180967385498
"673",0.892661,0.00584000336534588
"674",0.892975,0.00352377987279575
"675",0.893289,0.00231365372323361
"676",0.893536187066933,0.00101660930613952
"677",0.893603,0.000666027283790021
"678",0.893916,0.000964967899993842
"679",0.89423,0.000304883840419619
"680",0.894544,0
"681",0.894857,6.32275914340452e-05
"682",0.895171,0.000510749136134162
"683",0.895485,0.000899075972337412
"684",0.895798,0.00293127840623121
"685",0.896112,0.00189624947373537
"686",0.896426,0.00118150855509287
"687",0.89674,0.00140518705096166
"688",0.896855775459572,0.00210544243934587
"689",0.897053,0.00329833381430991
"690",0.897367,0.00390879317766724
"691",0.897681,0.00528653644636807
"692",0.897994,0.00557831596389166
"693",0.898308,0.00473057879372455
"694",0.898622,0.00339870735346816
"695",0.898935,0.00344176085972223
"696",0.899188404104655,0.00342587348069766
"697",0.899249,0.0034220743711371
"698",0.899563,0.00270288201424529
"699",0.899876,0.000997811248196264
"700",0.90019,0
"701",0.900504,0
"702",0.900818,0
"703",0.901131,0.000189958512717424
"704",0.901445,7.67022445314643e-05
"705",0.901759,0
"706",0.902072,0.00103083689624519
"707",0.902386,0
"708",0.9027,0.000427716843871446
"709",0.903013,0.00199230981564463
"710",0.903327,0.00172234920606191
"711",0.903641,0.00210899939139271
"712",0.903758328009131,0.00258624798807568
"713",0.903955,0.00338623967244675
"714",0.904268,0.00267408850719459
"715",0.904582,0.00213310654371625
"716",0.904896,0.00132093239017559
"717",0.904934479798568,0.00130609835963668
"718",0.905209,0.00120027033550235
"719",0.905523,0.000490608765262451
"720",0.905837,0.00158532779237383
"721",0.90615,0.00300369102267525
"722",0.906464,0.00325797746903446
"723",0.906778,0.00335279889264345
"724",0.907092,0.00465363726569828
"725",0.907405,0.00458084809105341
"726",0.907719,0.00326713404053652
"727",0.907985446569504,0.00172169135779152
"728",0.908033,0.00144587207688914
"729",0.908346,0
"730",0.90866,0
"731",0.908974,0.000284537332353849
"732",0.909287,0.00049573926985061
"733",0.909601,0.00106080320074832
"734",0.909915,0.0019634273544149
"735",0.910228,0.00141089715862234
"736",0.910542,0
"737",0.910856,0
"738",0.91117,0
"739",0.911483,0
"740",0.911797,0
"741",0.912111,0
"742",0.912424,0
"743",0.912738,0
"744",0.913052,0
"745",0.913223810023029,0
"746",0.913365,0
"747",0.913679,0.000570494776915311
"748",0.913993,0.00156085582852465
"749",0.914307,0.0013078806480266
"750",0.91462,0
"751",0.914934,0.000100891741519259
"752",0.914991513572575,0.000612081565159629
"753",0.915228359246089,0.00271720375898865
"754",0.915248,0.00289177391831937
"755",0.915561,0.00628440286128479
"756",0.915875,0.00625216239462659
"757",0.916189,0.00430371995881945
"758",0.916502,0.00314909159071358
"759",0.916816,0.00131452686404627
"760",0.91713,0.00150538538837413
"761",0.917444,0.00105006038000205
"762",0.917757,0.000182532426177595
"763",0.918071,0
"764",0.918385,0
"765",0.918698,0
"766",0.919012,0
"767",0.919326,0
"768",0.919639,0
"769",0.919953,0
"770",0.920267,0
"771",0.92058,0
"772",0.920894,0
"773",0.921208,0
"774",0.921522,0
"775",0.921835,0.000204804094738734
"776",0.922149,0
"777",0.922463,1.42205246775325e-05
"778",0.922776,0.0014332080407347
"779",0.92309,0.00288697626562465
"780",0.923404,0.00191695037226316
"781",0.923717,0.000180804305296438
"782",0.924031,0.00110680430854089
"783",0.924345,0.00202218158862716
"784",0.924659,0.00132979344348919
"785",0.924972,0.00052666833561839
"786",0.925286,0.00166278103687205
"787",0.9256,0.00365319172904679
"788",0.925913,0.00231529711843477
"789",0.926132721294258,0.00142135820768725
"790",0.926227,0.00103778408118972
"791",0.926541,0.00117100474643208
"792",0.926854,0
"793",0.927168,0
"794",0.927482,0.000199599280714613
"795",0.927796,0.00170932765791914
"796",0.928109,0.00109325675824285
"797",0.928423,0.000564335024300014
"798",0.928737,0.00169874955669102
"799",0.92905,0.00332192504320912
"800",0.929364,0.00469349453341394
"801",0.929678,0.00489847643414554
"802",0.929991,0.00507884942435176
"803",0.930305,0.00460599984973313
"804",0.930619,0.00363242345806111
"805",0.930932,0.00255391235312377
"806",0.931246,0.000825667834568108
"807",0.93156,0.000808478567741163
"808",0.931735360348544,0.00040611406413922
"809",0.931874,8.80052385081828e-05
"810",0.931957553717714,0.000129938509812312
"811",0.932187,0.000245091174087715
"812",0.932501,0.00108067461244418
"813",0.932815,0.00133752915609021
"814",0.933128,0.000870141521701751
"815",0.933442,0.000307123261687923
"816",0.933756,0
"817",0.934069,0
"818",0.934383,0
"819",0.934697,0
"820",0.935011,0
"821",0.935324,0
"822",0.935638,0
"823",0.935952,0.000725365951090694
"824",0.936265,0.00074628103109985
"825",0.936579,0
"826",0.936893,0.000395270083046019
"827",0.937206,0.00132596909309846
"828",0.93752,0.00110635964445288
"829",0.937834,0.000497761507136403
"830",0.938148,0.00136622298016668
"831",0.938461,0.00221122236867268
"832",0.938775,0.00192570292845335
"833",0.939012736416498,0.00092497919648431
"834",0.939089,0.000603956531888033
"835",0.939402,0
"836",0.939716,0.000330025595128347
"837",0.94003,0.00106120646522643
"838",0.940343,0.00123926071052939
"839",0.940657,0.00130188895753686
"840",0.940778308218037,0.000798927717023676
"841",0.940971,0
"842",0.941284,0
"843",0.941598,0
"844",0.941912,0
"845",0.942226,0.000229376582183109
"846",0.942539,0.000633168396188789
"847",0.942853,0.00143141030593858
"848",0.943167,0.00194892626769337
"849",0.94348,0.00242086448134357
"850",0.943794,0.00317550093762693
"851",0.944108,0.0034468599582212
"852",0.944421,0.00225360781005768
"853",0.944735,0.00266081367855472
"854",0.945049,0.00221339635777335
"855",0.945363,0.00145615390503951
"856",0.945676,0.0016044045308744
"857",0.94599,0.0012076831465732
"858",0.946304,0.000104180596100519
"859",0.946617,0
"860",0.946931,0
"861",0.947245,0.000172008235333033
"862",0.947558,0.000511295233545657
"863",0.947872,0.00111349696534105
"864",0.948186,0.00234181250678299
"865",0.9485,0.00118472225441614
"866",0.948813,0
"867",0.949127,0
"868",0.949441,0
"869",0.949754,0
"870",0.950068,0
"871",0.950382,0
"872",0.950695,0.00105329482972288
"873",0.951009,0.00166663030152941
"874",0.951323,0
"875",0.951636,0
"876",0.95195,0
"877",0.952264,0
"878",0.952578,0
"879",0.952891,0
"880",0.953205,0
"881",0.953519,0.00144911615865144
"882",0.953832,0.00255580468154843
"883",0.954146,0.00113974996350021
"884",0.95446,0.00158028917263013
"885",0.954773,0.00329188360230316
"886",0.955087,0.00478681896974811
"887",0.955401,0.00426656694125866
"888",0.955715,0.00389984346441251
"889",0.956028,0.00305920225268054
"890",0.956342,0.00406003549874079
"891",0.956656,0.00427032097352671
"892",0.956969,0.0047878048413801
"893",0.957283,0.00553565886032501
"894",0.957597,0.00735203540526246
"895",0.95791,0.0084698366018548
"896",0.958224,0.00774475670546303
"897",0.958538,0.00794269345645446
"898",0.958852,0.007613183384671
"899",0.959165,0.0058226222735266
"900",0.959479,0.00588868996539282
"901",0.959793,0.0059686220232255
