"","ppm","intensity"
"69",0.720658,0.00761724686796626
"70",0.720850843892531,0.00721810006349519
"71",0.720972,0.00696733208477558
"72",0.721286,0.00976002015596183
"73",0.721599,0.0143048506606556
"74",0.721913,0.0140997597090497
"75",0.722227,0.00872748505647555
"76",0.722541,0.00545822708811078
"77",0.722854,0.00863624370954805
"78",0.723168,0.0142271222083789
"79",0.723482,0.0163352270111788
"80",0.723687427954511,0.0144829254415886
"81",0.723795,0.0135129704557734
"82",0.724109,0.00744175520903786
"83",0.72421027947342,0.00516084969850641
"84",0.724423,0.000370190694326427
"85",0.724736,0
"86",0.72505,0
"87",0.725364,0
"88",0.725678,0
"89",0.725991,0
"90",0.726305,0
"91",0.726619,0
"92",0.726932,0.000442204530432815
"93",0.727246,0.00252494880708255
"94",0.72756,0.00369995667125444
"95",0.727654332039079,0.00360128804895116
"96",0.727873,0.00337256759875541
"97",0.728187,0.00014648884929391
"98",0.728501,0
"99",0.728814,4.07139283830791e-05
"100",0.729128,0.00854345171617377
"101",0.729442,0.0154454444881052
"102",0.729756,0.0156807525858537
"103",0.730069,0.0118899064369343
"104",0.730383,0.00933918159772321
"105",0.730697,0.00962520643703461
"106",0.73101,0.0113028118301705
"107",0.731324,0.0129382934230908
"108",0.731638,0.0133543966990911
"109",0.731951,0.011689753004847
"110",0.732265,0.009000635414744
"111",0.732579,0.00772150884484344
"112",0.732893,0.00873335522098857
"113",0.733206,0.0111120508834698
"114",0.73352,0.0147130798062143
"115",0.733834,0.0199564173798159
"116",0.73387742389307,0.0206352286383997
"117",0.734147,0.0248492979788128
"118",0.734461,0.0256662597128083
"119",0.734775,0.0215474418516132
"120",0.735088,0.0157376903670914
"121",0.735402,0.0115645185009166
"122",0.735716,0.00950975071161339
"123",0.73603,0.00838225297471047
"124",0.736343,0.00696011723092587
"125",0.736657,0.00462967418612657
"126",0.736971,0.00278601144461681
"127",0.737284,0.00470565369113782
"128",0.737598,0.0110399838007509
"129",0.737778778605825,0.014321270270071
"130",0.737912,0.0167393526318289
"131",0.738224663930619,0.0164264931087898
"132",0.738225,0.0164261568291743
"133",0.738539,0.0118246447789883
"134",0.738853,0.00930382492159769
"135",0.739055546444287,0.0102946961019265
"136",0.739166,0.0108350425173178
"137",0.73948,0.0127589082282752
"138",0.739794,0.0133861712587026
"139",0.740023282020643,0.015049358111434
"140",0.740108,0.0156638931240856
"141",0.740412099064235,0.0207454976513988
"142",0.740421,0.0208942354832507
"143",0.740638916591689,0.0241056320653573
"144",0.740735,0.025521595515674
"145",0.741049,0.0265476208304085
"146",0.741362,0.0254524791727892
"147",0.741676,0.0245037901824113
"148",0.741813216392039,0.0241068075549004
"149",0.74199,0.0235953524718301
"150",0.742303,0.0227715157040599
"151",0.742617,0.0229956251613932
"152",0.742931,0.0219077370937283
"153",0.743245,0.0142391624282138
"154",0.743558,0.000469611779542667
"155",0.743872,0
"156",0.744186,0
"157",0.744499,0.0028169662800206
"158",0.744813,0.011184025810946
"159",0.745127,0.0122116033817506
"160",0.74544,0.00932767978271631
"161",0.745754,0.00623720162842522
"162",0.746068,0.00233524874135634
"163",0.746382,0
"164",0.746695,0
"165",0.7469197637625,0
"166",0.747009,0
"167",0.747323,0
"168",0.747636,0.0009192772588045
"169",0.74795,0.00109375347844005
"170",0.748264,0.00373599842269622
"171",0.748577,0.00914168481540077
"172",0.748891,0.0126913968667515
"173",0.749149784023234,0.0121734245830452
"174",0.749205,0.0120629063786173
"175",0.749518,0.0118677868075943
"176",0.749832,0.0169635017423026
"177",0.750146,0.0235856692807921
"178",0.75046,0.0232530396240035
"179",0.750759453862445,0.0158783369706831
"180",0.750773,0.0155447338715278
"181",0.751087,0.0100507717453155
"182",0.751401,0.0129244426062483
"183",0.751660214547232,0.0173260365018023
"184",0.751714,0.0182393406473548
"185",0.751882745225712,0.0180200620017823
"186",0.752028,0.017831308393884
"187",0.752342,0.0137422906435959
"188",0.752655,0.0133610615389841
"189",0.752969,0.0163427714725927
"190",0.753283,0.0156284108434145
"191",0.753597,0.0101031768024097
"192",0.75391,0.00673345513624105
"193",0.754224,0.00884555161717488
"194",0.754538,0.0106907645048588
"195",0.754851,0.00663896237739862
"196",0.755165,0
"197",0.755479,0
"198",0.755792,0
"199",0.756106,0
"200",0.75642,0.0071832338640646
"201",0.756734,0.0130082205462764
"202",0.757047,0.0117498868848996
"203",0.757361,0.00437942445185211
"204",0.757675,0
"205",0.757988,0
"206",0.758302,0.00312573203822428
"207",0.758616,0.006208083747406
"208",0.758929,0.00777630635892592
"209",0.759243,0.00858979411918691
"210",0.759522974685061,0.00730653339500146
"211",0.759557,0.00715057875831677
"212",0.75987,0.0035503795996059
"213",0.760184,0.0020230342749026
"214",0.760498,0.00492426205805017
"215",0.760812,0.00809655832050619
"216",0.761008718495823,0.00731608033980813
"217",0.761125,0.00685473503929122
"218",0.761439,0.00302531951442628
"219",0.761753,0.00156533795117138
"220",0.762066,0.00367648497642615
"221",0.76238,0.00770782727238104
"222",0.762694,0.0130819005879237
"223",0.763007,0.0182775050240352
"224",0.763321,0.0187029811225112
"225",0.763635,0.012622314328217
"226",0.763949,0.00626663393002321
"227",0.764262,0.00660323120191673
"228",0.764576,0.0111913067513524
"229",0.76489,0.0120235899274404
"230",0.765203,0.00805768743453804
"231",0.765517,0.00644010358614591
"232",0.765802486568904,0.0105511716713992
"233",0.765831,0.0109617712208905
"234",0.766144,0.016693119931274
"235",0.766458,0.0185277796811119
"236",0.766772,0.018904739639331
"237",0.767086,0.022831711701322
"238",0.767399,0.0289682168250177
"239",0.767713,0.0304929890639854
"240",0.768027,0.0241002378129961
"241",0.768323323941186,0.0150322306320856
"242",0.76834,0.0145219153991242
"243",0.768654,0.00896546976898764
"244",0.768741268762145,0.00897785362933859
"245",0.768968,0.00901002789098463
"246",0.769281,0.0103454203028643
"247",0.769595,0.0102508634276795
"248",0.769909,0.0116713060562923
"249",0.770222,0.0171169389317959
"250",0.770536,0.0218150774593491
"251",0.770577179905389,0.0214188224462824
"252",0.770771360074908,0.0195503172886278
"253",0.77085,0.0187936019865673
"254",0.771164,0.00985339276771379
"255",0.771477,0.0044577510855596
"256",0.771791,0.0065357894643294
"257",0.772105,0.00985456708284173
"258",0.772418,0.00932551302532137
"259",0.772732,0.00868796679030364
"260",0.773046,0.0116456665503148
"261",0.773104840934427,0.0119848755304138
"262",0.773359,0.0134500636389085
"263",0.773673,0.00951764238074633
"264",0.773987,0.00595673566647512
"265",0.774035500332863,0.00676880145296641
"266",0.774301,0.0112141976653063
"267",0.774614,0.0212589357992076
"268",0.774928,0.0243144672282962
"269",0.775242,0.0186354220307698
"270",0.775535329165317,0.0143256068310658
"271",0.775555,0.0140365879664889
"272",0.775869,0.0152840085566275
"273",0.776183,0.0157027432231425
"274",0.776496,0.0104531274342628
"275",0.77681,0.00525308615086498
"276",0.777124,0.00605587477238658
"277",0.777438,0.00874049172430644
"278",0.777751,0.00626663049254051
"279",0.778065,0
"280",0.778292679340731,0
"281",0.778379,0
"282",0.778516770096635,0
"283",0.778692,0
"284",0.779006,0
"285",0.77932,0
"286",0.779633,0.00455748763214589
"287",0.779947,0.0123500067185766
"288",0.780261,0.0121051551482455
"289",0.780574,0.00131847215477375
"290",0.780888,0
"291",0.781202,0
"292",0.781516,0
"293",0.781829,0.00237864257742861
"294",0.782143,0.00370608510169031
"295",0.782457,0.00146683253096365
"296",0.78277,0.0034071816452701
"297",0.783084,0.0101767063900786
"298",0.783398,0.0137817141538107
"299",0.783686371981456,0.00930701246621336
"300",0.783711,0.00892485662851722
"301",0.783715922428202,0.00880777421465214
"302",0.784025,0.00145620976435609
"303",0.784339,0.000923555230417936
"304",0.784653,0.00713470772009601
"305",0.784966,0.0105373625024047
"306",0.78528,0.00612169669515893
"307",0.785594,8.86698995712161e-05
"308",0.785907,0
"309",0.78614549645847,0.00258260571598524
"310",0.786221,0.00340021063633448
"311",0.786535,0.00380282521717474
"312",0.786848,0.000113191041378803
"313",0.787162,0
"314",0.787476,0
"315",0.78779,0.00295587777168492
"316",0.788103,0.00506599604266117
"317",0.788417,0.00729176202556175
"318",0.788546063021756,0.00886502282436398
"319",0.788731,0.0111193796041947
"320",0.789044,0.014597718931049
"321",0.789358,0.0152470616159288
"322",0.789672,0.0142039344046897
"323",0.789985,0.0146130174886747
"324",0.790299,0.0168589867188682
"325",0.790613,0.0179229752231661
"326",0.790926,0.0156963623154576
"327",0.790993792047391,0.0149188954182261
"328",0.79124,0.0120952820246717
"329",0.791554,0.010883212654247
"330",0.791804494868559,0.0127357715704488
"331",0.791868,0.0132054298838174
"332",0.792181,0.0164114492038663
"333",0.792495,0.0172669853981444
"334",0.792809,0.0152838789728407
"335",0.793122,0.0123468861303139
"336",0.793436,0.00990811694029065
"337",0.793585042655396,0.00891083512845355
"338",0.793719303504201,0.00801246209424206
"339",0.79375,0.00780706413708406
"340",0.794063,0.00584037818790585
"341",0.794377,0.00521759758316627
"342",0.794691,0.0073700145158143
"343",0.795005,0.0112280821290391
"344",0.795318,0.0124620211139547
"345",0.795632,0.00688385381154578
"346",0.795786869127275,0.00348864224439328
"347",0.795946,0
"348",0.796259,0
"349",0.796573,0
"350",0.796887,0.00411254014992989
"351",0.7972,0.0170442642774958
"352",0.797514,0.0197914211863438
"353",0.797828,0.0135487678728472
"354",0.798142,0.0071731806511403
"355",0.798215355614987,0.00682448752661939
"356",0.798455,0.00568534706137742
"357",0.798769,0.00606821152307864
"358",0.799083,0.00432206277525625
"359",0.799396,0.00190896885406781
"360",0.79971,0.0028129562007555
"361",0.799999709009258,0.00701730655460498
"362",0.800024,0.00736982522768477
"363",0.800337,0.0121129786717572
"364",0.800651,0.014136388530405
"365",0.800965,0.0130037900711482
"366",0.801278,0.00959737265097047
"367",0.801592,0.00575965498786466
"368",0.801906,0.00427296918635698
"369",0.80222,0.00633478697818358
"370",0.802533,0.0091428668469308
"371",0.802847,0.00860939901192988
"372",0.803161,0.00473679860082355
"373",0.803457982737307,0.00178877078703116
"374",0.803474,0.00162977388253242
"375",0.803788,0.00139905975117132
"376",0.804102,0.000966655475730612
"377",0.804415,0
"378",0.804729,0
"379",0.805043,0
"380",0.805357,0
"381",0.80567,0
"382",0.805984,0.00538170988617421
"383",0.806298,0.0133459899251957
"384",0.806611,0.0200218599651877
"385",0.806925,0.021373406608604
"386",0.807239,0.0164578037833753
"387",0.807552,0.0105322786265814
"388",0.807866,0.00938143985707172
"389",0.80818,0.012173187173951
"390",0.808494,0.0134261345067985
"391",0.808807,0.0108132294186801
"392",0.809121,0.00706793007558186
"393",0.809435,0.00484766473854126
"394",0.809748,0.00435729553077928
"395",0.810062,0.00653090736708449
"396",0.810376,0.0135175542257922
"397",0.810610222986283,0.0211908243156348
"398",0.810689,0.023771601346601
"399",0.811003,0.0308347390527314
"400",0.811317,0.0302565093645113
"401",0.81163,0.0249556172743089
"402",0.811944,0.0207251183746305
"403",0.812258,0.0190300990422911
"404",0.812572,0.0176255698508675
"405",0.812885,0.0159790231581874
"406",0.813199,0.0157966079543811
"407",0.813513,0.0171139283705703
"408",0.813826,0.0179828731035258
"409",0.81414,0.0181816911086943
"410",0.814454,0.0197683199550543
"411",0.814767,0.0231382983970142
"412",0.815081,0.0252534518643703
"413",0.815395,0.0230351770997263
"414",0.815684516092403,0.017378229150986
"415",0.815709,0.0168998302139557
"416",0.816022,0.0100696307472305
"417",0.816336,0.00557612011650244
"418",0.81665,0.00459293563387229
"419",0.816708766680494,0.004996889888383
"420",0.816963,0.00674445551894998
"421",0.817277,0.0110404833404135
"422",0.817591,0.0162286403299769
"423",0.817782771153301,0.0187781168748456
"424",0.817904,0.0203897779401423
"425",0.818218,0.0212565790981474
"426",0.818532,0.0184386381465049
"427",0.818846,0.0149346100951089
"428",0.819159,0.0143230283275186
"429",0.819473,0.0163432203888095
"430",0.819776466991636,0.0176664010229139
"431",0.819787,0.0177123271798611
"432",0.819838038205594,0.0176866405443713
"433",0.8201,0.0175547997586931
"434",0.820414,0.0186427117025803
"435",0.820728,0.022150001103703
"436",0.821041,0.0251160302606539
"437",0.821355,0.0254376091240064
"438",0.821390970617162,0.0254437913948286
"439",0.821669,0.0254915763114314
"440",0.821982,0.0272842756432383
"441",0.822296,0.027391648883569
"442",0.822508812394908,0.023276058286692
"443",0.82261,0.0213191856326396
"444",0.822924,0.0107573433818501
"445",0.823237,0.00189682259443311
"446",0.823551,0
"447",0.823865,0
"448",0.824178,0
"449",0.824492,0.00149547690329662
"450",0.824806,0.0043417580034126
"451",0.825119,0.00449924172015629
"452",0.825433,0.00249410342461077
"453",0.825747,0.0015238212420057
"454",0.826061,0.00276716006186589
"455",0.826374,0.00445129734076426
"456",0.826688,0.00539535721759487
"457",0.827002,0.00595022393967241
"458",0.827315,0.00560118790915224
"459",0.827629,0.00334326764254925
"460",0.827943,0.000331393146102794
"461",0.828256,0
"462",0.82857,0
"463",0.828884,0
"464",0.829198,0
"465",0.829511,0
"466",0.829825,0
"467",0.830139,0.00693941881720671
"468",0.830452,0.0114796470743816
"469",0.830766,0.0112324348026016
"470",0.83108,0.00999203748956741
"471",0.831393,0.0103615762363248
"472",0.83161864903466,0.0117329158622758
"473",0.831707,0.0122698522597417
"474",0.832021,0.0134721784480617
"475",0.832334,0.0108537482236344
"476",0.832648,0.00427909929646865
"477",0.832962,0
"478",0.833276,0.00162841751172732
"479",0.833589,0.010009189217221
"480",0.833903,0.0166069430317225
"481",0.834217,0.0169464809907535
"482",0.834240013648582,0.0166763253645699
"483",0.83453,0.0132721956771816
"484",0.834844,0.0083443964344162
"485",0.835158,0.00215282856865521
"486",0.835471,0
"487",0.835785,0
"488",0.836099,0.000952042969007961
"489",0.836413,0.00394051555677656
"490",0.836726,0.000524774806967798
"491",0.836765195650482,0.000459268788128757
"492",0.83704,0
"493",0.837354,0
"494",0.837667,0.000615203503523885
"495",0.837981,5.07002956226311e-05
"496",0.838295,0
"497",0.838608,0
"498",0.838922,0
"499",0.839236,0
"500",0.83955,0.00039914861119415
"501",0.839863,0.00220019761080587
"502",0.839916694519171,0.00208437668891403
"503",0.840177,0.0015228888270455
"504",0.840491,0.00125183868295827
"505",0.840538966740787,0.00189938065999183
"506",0.840804,0.00547727980082655
"507",0.841118,0.0156558552397146
"508",0.841432,0.0270507922419483
"509",0.841745,0.0320419160474299
"510",0.842059,0.0278888406821332
"511",0.842373,0.0189240680842013
"512",0.842686,0.0108471288394308
"513",0.843,0.00578475385903383
"514",0.843314,0.0037520354034519
"515",0.843628,0.00553824267787152
"516",0.843941,0.0112504881510786
"517",0.844255,0.0174478245563161
"518",0.844569,0.0190371638426668
"519",0.844592028099656,0.0187356314054367
"520",0.844882,0.0149387078578452
"521",0.845196,0.00992424152051826
"522",0.84551,0.00907298784152154
"523",0.845823,0.0114710866156778
"524",0.846137,0.0120257511457226
"525",0.846451,0.0094257746411699
"526",0.846765,0.00850147265047182
"527",0.846784136341902,0.00875717677475439
"528",0.847078,0.0126838493718041
"529",0.847392,0.0180278066021992
"530",0.847706,0.0189641639828073
"531",0.848019,0.0170624009921462
"532",0.848333,0.0181451430769728
"533",0.848647,0.0220953343514127
"534",0.84896,0.02268999771918
"535",0.849274,0.0182401900967774
"536",0.849588,0.0149348073205662
"537",0.849902,0.0168520116564445
"538",0.850215,0.019639401314641
"539",0.850529,0.01856110640338
"540",0.850843,0.0166248369039231
"541",0.851156,0.0185507845841286
"542",0.85147,0.0213258191532496
"543",0.851784,0.0181211375130575
"544",0.852097,0.00932896205799053
"545",0.852411,0.00254262811118451
"546",0.852581101477253,0.00218553038595587
"547",0.852725,0.00188344109216112
"548",0.853038,0.00346121172386044
"549",0.853352,0.0023083594598786
"550",0.853666,0
"551",0.85398,0
"552",0.854293,0
"553",0.854607,0.00519257578317
"554",0.854921,0.0105053263542663
"555",0.855234,0.0131203694980157
"556",0.855548,0.0133970417968835
"557",0.855862,0.0142081904332186
"558",0.856139560512165,0.0166613307873487
"559",0.856175,0.01697455271168
"560",0.856489,0.0193920065841563
"561",0.856803,0.0187699448423438
"562",0.857117,0.016030988332444
"563",0.85743,0.0143014166593724
"564",0.857744,0.0151612673408539
"565",0.858058,0.0184265042591768
"566",0.858371,0.0235495357830714
"567",0.858685,0.028514368267527
"568",0.858999,0.0295400292685837
"569",0.859261872239809,0.0259865882092069
"570",0.859312,0.0253089737094554
"571",0.859626,0.0197696286565434
"572",0.85994,0.0172967312850104
"573",0.860254,0.0169037073609218
"574",0.860567,0.0151725358644059
"575",0.860881,0.0130879878098376
"576",0.861195,0.0149572179369928
"577",0.861508,0.0211425781412824
"578",0.861822,0.0268231153299903
"579",0.862136,0.0283813805712362
"580",0.862449,0.0267614141462193
"581",0.862763,0.0238953425499476
"582",0.863077,0.0200003966181602
"583",0.86339,0.0157499861724145
"584",0.863704,0.0135855166730426
"585",0.864018,0.0148405299601953
"586",0.864332,0.0175029526615068
"587",0.864645,0.0180829565303187
"588",0.864959,0.0146665224037257
"589",0.865273,0.00824173870951523
"590",0.865586,0.00231684199429217
"591",0.8659,0.000388000533153958
"592",0.866138531262742,0.0016936519843655
"593",0.866214,0.00210674612216872
"594",0.866527,0.00321601246743578
"595",0.866841,0.00100044968519436
"596",0.867155,0
"597",0.867469,0
"598",0.867782,0
"599",0.868096,0
"600",0.86841,0
"601",0.868723,0
"602",0.869037,0.0104629996623335
"603",0.869351,0.0180267721218006
"604",0.869664,0.0179061008288466
"605",0.869978,0.0184715160257391
"606",0.870292,0.0248450819745315
"607",0.870606,0.0317777274318753
"608",0.87074069792442,0.0324618733980283
"609",0.870919,0.0333674897710309
"610",0.871233,0.0322401194412699
"611",0.871526596226916,0.0336462397004602
"612",0.871547,0.0337439594804397
"613",0.87186,0.0370363506218945
"614",0.872174,0.0381474532540881
"615",0.872488,0.0373792794003164
"616",0.872801,0.037007599958508
"617",0.873115,0.034743980940685
"618",0.873429,0.0264260937141808
"619",0.873742,0.0138931404002115
"620",0.874056,0.00396337310339551
"621",0.87437,0
"622",0.874684,0
"623",0.874997,0
"624",0.875185632368957,0.000828788009726637
"625",0.875311,0.00137961176277863
"626",0.875625,0.00495248050325685
"627",0.875938,0.00582728550245635
"628",0.876252,0.00145431515475072
"629",0.876566,0
"630",0.876879,0
"631",0.877193,0
"632",0.877507,0
"633",0.877821,0
"634",0.878134,0
"635",0.878448,0.000721427631558127
"636",0.878762,0.00375353888539084
"637",0.879075,0.00934063513896993
"638",0.879389,0.015788946233704
"639",0.879703,0.021375436505824
"640",0.880016,0.0258367226672576
"641",0.880197863521392,0.0275178230768287
"642",0.88033,0.0287392592758421
"643",0.88043780517049,0.0284228078839791
"644",0.88046380012876,0.0283465022607109
"645",0.880644,0.0278175434008712
"646",0.880815575821122,0.024603894576041
"647",0.880958,0.0219362617354259
"648",0.881271,0.0153567117173727
"649",0.881585,0.0148473655194753
"650",0.881899,0.0206912282751306
"651",0.882212,0.0243720566268752
"652",0.882526,0.0188842478414434
"653",0.88284,0.00871567989454374
"654",0.883153,0.0045023905931947
"655",0.883467,0.00862967035129401
"656",0.883781,0.0122466837405154
"657",0.884094,0.00833455264874444
"658",0.884408,0.0017700535081755
"659",0.884722,0.00170784864450267
"660",0.885036,0.00812802999565297
"661",0.885349,0.0126193472584904
"662",0.885663,0.0110405916747173
"663",0.885977,0.00806518983319368
"664",0.886076667421442,0.00801897150670433
"665",0.88629,0.00792004374652057
"666",0.88646117387059,0.00780948203531951
"667",0.886604,0.0077172302143065
"668",0.886918,0.00402153175250844
"669",0.887188167575485,0.00104742908559449
"670",0.887231,0.000575914220232564
"671",0.887545,0.00347906201080609
"672",0.887859,0.0114463162178615
"673",0.888173,0.0170448579919046
"674",0.888314242699431,0.0170158919640523
"675",0.888486,0.0169806680071883
"676",0.8888,0.0156731362482288
"677",0.889104950251256,0.017891568621326
"678",0.889114,0.0179574031484333
"679",0.889427,0.0229711975387728
"680",0.889741,0.0270255669186909
"681",0.889867761624125,0.0277902379009296
"682",0.890055,0.0289197260546335
"683",0.890368,0.0300400164482278
"684",0.890682,0.031333194167867
"685",0.890996,0.0322444255768149
"686",0.891309,0.0317165367954814
"687",0.891623,0.0293352887522223
"688",0.891937,0.0262945339041294
"689",0.892251,0.0250803303208626
"690",0.892564,0.0266928350850681
"691",0.892878,0.0287081465124588
"692",0.893192,0.0283804427420627
"693",0.893505,0.0270764529494458
"694",0.893819,0.0282576492423886
"695",0.894133,0.0309766773593745
"696",0.894446,0.0297437010131251
"697",0.89476,0.0225381982666301
"698",0.895074,0.0147166545100692
"699",0.895388,0.0117873130169386
"700",0.895585838765266,0.0118128442483201
"701",0.895701,0.0118277058864131
"702",0.896015,0.00956130225293303
"703",0.896329,0.00572185158636725
"704",0.896642,0.00676344447041672
"705",0.896956,0.0150695573803827
"706",0.89727,0.0244965569343638
"707",0.897583,0.0276900644703822
"708",0.897897,0.0242889389563831
"709",0.898211,0.0193208057560402
"710",0.898525,0.0162441184669788
"711",0.898838,0.0150489212023407
"712",0.898896721982256,0.015168408332355
"713",0.899152,0.0156878464801207
"714",0.899466,0.0191242410305951
"715",0.899779,0.0243543299668936
"716",0.900093,0.0279582786007022
"717",0.900407,0.0286535357078551
"718",0.90072,0.0299447151781781
"719",0.901034,0.0355783987757204
"720",0.901348,0.0436770710898019
"721",0.901661,0.0483635033050662
"722",0.901975,0.0469374280139341
"723",0.902289,0.0424457705410629
"724",0.902603,0.03851292079622
"725",0.902916,0.0346564497062582
"726",0.90323,0.0288552286423659
"727",0.903544,0.0229270328605031
"728",0.903857,0.0222283443017231
"729",0.904171,0.0291818580068023
"730",0.904485,0.0383734618550822
"731",0.904798,0.0398215201176509
"732",0.905112,0.0286598179916392
"733",0.905426,0.0117382801549184
"734",0.90574,0.00231958701709287
"735",0.906053,0.00613584322261511
"736",0.906367,0.014639118197509
"737",0.906681,0.0155406316502441
"738",0.906994,0.00850699556161552
"739",0.907308,0.00498522484090379
"740",0.907622,0.0121088471403005
"741",0.907935,0.0232774423012617
"742",0.908249,0.0278664387115595
"743",0.908563,0.0245377678575167
"744",0.908877,0.01963841014041
"745",0.90919,0.0165504833601654
"746",0.909504,0.0134000892176255
"747",0.909818,0.00971746792614757
"748",0.910131,0.00866931912687902
"749",0.910445,0.011816362665365
"750",0.910759,0.0163735486132008
"751",0.911072,0.018925563655544
"752",0.911281311522325,0.0188013732126666
"753",0.911386,0.0187392585795966
"754",0.9117,0.0169758945290887
"755",0.912013,0.0155156973741065
"756",0.912327,0.0165499515358085
"757",0.912414944038074,0.0176211531223435
"758",0.912641,0.0203746257893458
"759",0.912955,0.0237487922322943
"760",0.913268,0.0234046710479421
"761",0.913394308562937,0.0223340274330518
"762",0.913582,0.0207430771919298
"763",0.913896,0.0196958351022939
"764",0.914209,0.0203730622834781
"765",0.914523,0.0187554294389497
"766",0.914837,0.012965416342593
"767",0.915012255281712,0.00912944930655481
"768",0.91515,0.00611450908004543
"769",0.915464,0.00225068834330527
"770",0.915778,0.0027630019532118
"771",0.916092,0.00724504675664469
"772",0.916405,0.0143671999688092
"773",0.916659354314841,0.0196610190461976
"774",0.916719,0.020902411259954
"775",0.917033,0.0230217272423385
"776",0.917346,0.0198755387787301
"777",0.91766,0.0138995106098823
"778",0.917974,0.00740590972236581
"779",0.918287,0.00119183671923733
"780",0.918601,0
"781",0.918915,0
"782",0.919195557381199,0
"783",0.919229,0
"784",0.919350874921888,0
"785",0.919542,0
"786",0.919856,0.00978663570119786
"787",0.92017,0.0215329729589535
"788",0.920483,0.0271228140862242
"789",0.920797,0.0220592299978135
"790",0.920829345494981,0.0211622932704227
"791",0.921111,0.0133520473570734
"792",0.921424,0.0118149989072464
"793",0.921738,0.016980133935725
"794",0.922052,0.0179914707353638
"795",0.922365,0.0105439646260712
"796",0.922501692295568,0.00752163864465259
"797",0.922679,0.00360128834558814
"798",0.922993,0.00544133739220547
"799",0.923307,0.0116027833427782
"800",0.92362,0.0128099789749999
"801",0.923934,0.00824952009407932
"802",0.924248,0.00398055789059326
"803",0.924561,0.00299661131221432
"804",0.924875,0.00404076857546957
"805",0.925189,0.00699173835302154
"806",0.925502,0.0125570150131001
"807",0.925816,0.018523581156663
"808",0.92613,0.0221130227323836
"809",0.926318878021434,0.0235146486431041
"810",0.926444,0.0244431537482897
"811",0.926757,0.0276681473787548
"812",0.927071,0.0297885935128419
"813",0.927385,0.027552097890499
"814",0.927698,0.0224976552371177
"815",0.928012,0.018614110890989
"816",0.928326,0.0157786640151093
"817",0.928639,0.0114144390481401
"818",0.928953,0.00723934180744064
"819",0.929267,0.00777020236535066
"820",0.929581,0.0123574413670904
"821",0.929894,0.0152761851668622
"822",0.930208,0.0146923575054194
"823",0.930522,0.0154121240632999
"824",0.930835,0.020676099272066
"825",0.931149,0.0265053804157109
"826",0.931463,0.0273099559299549
"827",0.931776,0.0234980262822606
"828",0.93209,0.0203850359487962
"829",0.932404,0.0214499463425178
"830",0.932696640747796,0.0245985944228814
"831",0.932717,0.0248176484023868
"832",0.933031,0.0254795169630273
"833",0.933345,0.0203677998727826
"834",0.933659,0.0122467171445003
"835",0.933972,0.00785666886689148
"836",0.934286,0.0102306947196376
"837",0.9346,0.0142358663114432
"838",0.934913,0.0130174204419761
"839",0.935227,0.00752632519699842
"840",0.935541,0.00489338762745085
"841",0.935854,0.00764749682794687
"842",0.936168,0.0103452689332357
"843",0.936482,0.0084016729198321
"844",0.936796,0.00451998369573673
"845",0.937109,0.0031349654690643
"846",0.937198458258863,0.00322431897022617
"847",0.937423,0.00344859776776323
