"","ppm_norm","HM3.F","HM6.M"
"115",0.731834299950745,0.102690163281575,0.1085990851286
"116",0.732035306221899,0.102657749681108,0.108466986062365
"117",0.732085,0.102715193087882,0.108438817204847
"118",0.732398,0.102698145493222,0.108404004755618
"119",0.732712,0.102665171987645,0.108334885582355
"120",0.733026,0.102676907201504,0.108269815855936
"121",0.733339,0.102697121106149,0.108235227889035
"122",0.733653,0.102796735967888,0.108319819661516
"123",0.733967,0.102923005626507,0.10842184675085
"124",0.73410267649132,0.103039804805141,0.108474782137101
"125",0.73428,0.103014098406727,0.108539390702269
"126",0.734594,0.102970041749178,0.108571962210687
"127",0.734908,0.102957978651632,0.108622450658364
"128",0.73499359616521,0.102964189347585,0.10863165312156
"129",0.735221,0.102970802746008,0.108650825218894
"130",0.735295113487568,0.102974829272655,0.10865312771619
"131",0.735535,0.103002262400892,0.108667234485717
"132",0.735728105420092,0.103076125682883,0.108765940472394
"133",0.735849,0.103144742775076,0.108887462645787
"134",0.736162,0.103274371519686,0.109004683370423
"135",0.736476,0.103320052857538,0.109152198669535
"136",0.73679,0.103397645764326,0.109284121634766
"137",0.737103,0.103396319399147,0.109381502675267
"138",0.737417,0.103362858837711,0.109532259898204
"139",0.737731,0.103433850768369,0.109688627937788
"140",0.738044,0.103454339081991,0.109809464945309
"141",0.738358,0.10342649472501,0.109953541500074
"142",0.738672,0.103415952656524,0.110096274817725
"143",0.738985,0.103431808141766,0.110271925339225
"144",0.739299,0.103455850542089,0.11039596139409
"145",0.739613,0.103514650799081,0.11058058548319
"146",0.739926,0.103547124166834,0.110623483701816
"147",0.74024,0.103541121249701,0.110823734438687
"148",0.740360678751761,0.103591914137661,0.111025418782801
"149",0.740554,0.103627385602431,0.111266485450974
"150",0.74064348036514,0.10369224210267,0.111450145487468
"151",0.740867,0.10377159294712,0.111615181905181
"152",0.740953027299741,0.103837072904967,0.111826763017632
"153",0.741181,0.1037931682203,0.111999800711795
"154",0.741495,0.103722932414102,0.112179369187608
"155",0.741565025600711,0.103739105754657,0.11239133229727
"156",0.741808,0.103774453566973,0.112646980389659
"157",0.742122,0.103785357210828,0.112684273529284
"158",0.742436,0.103837914556059,0.112911234798535
"159",0.742749,0.103912640709687,0.113086198080488
"160",0.743063,0.103910390662284,0.113255809457314
"161",0.743142521448905,0.103961965640509,0.11329400157793
"162",0.743377,0.104037359649754,0.113456398109521
"163",0.74369,0.104048101292325,0.113620224349918
"164",0.743752870133163,0.104118883049542,0.11384876616726
"165",0.743870907174576,0.104266787725552,0.114105285484044
"166",0.744004,0.104308294001784,0.114374792666081
"167",0.744317,0.10449127496083,0.114599839361855
"168",0.744395907983117,0.104568381663616,0.114650025584181
"169",0.744631,0.104663601168975,0.114913675039094
"170",0.744945,0.104810377552446,0.115137391150424
"171",0.745258,0.104940951141853,0.115340847932556
"172",0.745572,0.105124596977512,0.115611173883435
"173",0.745886,0.105306954326508,0.115946955258971
"174",0.746199,0.105492222098914,0.116297759657959
"175",0.746513,0.105679268296296,0.116589969872878
"176",0.746827,0.105896573625943,0.116851647508442
"177",0.74714,0.106058015054333,0.117128848962288
"178",0.747454,0.106213171659515,0.117175507435043
"179",0.747768,0.106432129153224,0.117395758945389
"180",0.748081,0.106600926471912,0.11767138442113
"181",0.748395,0.106750040564706,0.117952761951208
"182",0.748457561161229,0.106809410921083,0.118204248789588
"183",0.748709,0.1068126228129,0.118482938506799
"184",0.749022,0.106764832274114,0.118863477853906
"185",0.749336,0.106627145120261,0.119157868537173
"186",0.74965,0.106557272146786,0.11925204094306
"187",0.749963,0.106471864323648,0.119554801292094
"188",0.750050672167223,0.106319098999963,0.119945212834753
"189",0.750277,0.106073466123131,0.120356937763497
"190",0.750591,0.105813337781168,0.120728164115299
"191",0.750904,0.105639027713018,0.121038700532117
"192",0.751218,0.105550159624735,0.121366501611464
"193",0.751532,0.105225637611286,0.121715773424915
"194",0.751845,0.104806574385641,0.122066101996601
"195",0.752159,0.104333212884785,0.122484841599852
"196",0.752473,0.103907094914351,0.122856632111982
"197",0.752786,0.103564538612228,0.123195723664583
"198",0.7531,0.103321502498955,0.123489869516014
"199",0.753414,0.103087781136295,0.1237816916449
"200",0.753727,0.10273089567904,0.123993363835267
"201",0.754041,0.10239569469528,0.124156466721484
"202",0.754355,0.102149809733932,0.124302690719033
"203",0.754668,0.101899331644934,0.124382249626341
"204",0.754982,0.101664879946799,0.124426170210118
"205",0.755296,0.101391041672354,0.12448513000722
"206",0.755609,0.101140560146493,0.124475889423592
"207",0.755923,0.100859650114585,0.124474296197536
"208",0.756236,0.100530209762284,0.12447151981741
"209",0.75655,0.10026021511121,0.124387962057587
"210",0.756864,0.0999858108948006,0.12432309462016
"211",0.757177,0.0996137502112604,0.124263117078263
"212",0.757491,0.0990937988800601,0.124229998333004
"213",0.757805,0.098587382806762,0.124205520671427
"214",0.758118,0.0980232414217402,0.124223795870859
"215",0.758432,0.0973517313226537,0.12421968451761
"216",0.758746,0.0966712747829495,0.124196384844747
"217",0.759059,0.0959455533783431,0.124184253129666
"218",0.759373,0.095783670473687,0.12417743347488
"219",0.759687,0.0951805210915593,0.12414456671274
"220",0.76,0.0943202397682467,0.124090504608609
"221",0.760314,0.0942261616238116,0.124064921145188
"222",0.760628,0.0934081972085559,0.124069575616453
"223",0.760941,0.0925397038991027,0.124010067356279
"224",0.761255,0.0916967992425448,0.123950420626507
"225",0.761569,0.0907974835620879,0.123889412031258
"226",0.761882,0.0899590537817606,0.123727891797862
"227",0.762196,0.0890458353271562,0.123506873310074
"228",0.76251,0.0881532104259665,0.123468388927925
"229",0.762823,0.0873448006680676,0.123161456273765
"230",0.763137,0.0865079544320603,0.122870894199833
"231",0.763451,0.0856777896933937,0.122548334958545
"232",0.763764,0.08490052895742,0.122140221337252
"233",0.764078,0.0841302971459098,0.122005362869469
"234",0.764392,0.0833666750690634,0.1215996195753
"235",0.764705,0.0826033204697931,0.12107511561218
"236",0.765019,0.0818968187946874,0.120650047741716
"237",0.765333,0.0811808601596172,0.120186620291194
"238",0.765646,0.080414157453007,0.120116731938407
"239",0.76596,0.0800123880958083,0.119665055738059
"240",0.766274,0.0796073203485263,0.119184919525186
"241",0.766587,0.0787758443012482,0.118679291670043
"242",0.766901,0.0780393148828401,0.118113047104918
"243",0.767215,0.0773582942089088,0.11761853860549
"244",0.767528,0.0766775062214472,0.117159646310374
"245",0.767842,0.0766752799326238,0.116659180568716
"246",0.768155,0.075968083100931,0.116195947868443
"247",0.768469,0.0752876590633566,0.115671229179209
"248",0.768783,0.0746296600766211,0.115610501945231
"249",0.769096,0.0739834452089553,0.115102888429075
"250",0.76941,0.0734656646550321,0.114561119079177
"251",0.769618398678094,0.073349404084802,0.114083876900076
"252",0.769682388608471,0.0726977944939251,0.113640226816255
"253",0.769724,0.0721242118687796,0.113138402187269
"254",0.770037,0.0715521243604673,0.112607966590252
"255",0.770351,0.0709303190738382,0.112083451085201
"256",0.770665,0.0702401573124801,0.11157829956299
"257",0.770978,0.069477288410338,0.111053735643724
"258",0.771292,0.0686801524721029,0.110624470709111
"259",0.771606,0.0677694026201024,0.110505427526257
"260",0.771919,0.0667640816005067,0.109993737886445
"261",0.772233,0.0657913941548316,0.109540719673215
"262",0.772490573721411,0.0648375857008315,0.109020377438637
"263",0.772547,0.0638775742656116,0.108431247604148
"264",0.77286,0.0629073769807306,0.107933162022447
"265",0.773141796329901,0.0619060570823629,0.107439426394752
"266",0.773174,0.0609499569631449,0.106888958932936
"267",0.773488,0.060017250838188,0.106313745421239
"268",0.773801,0.0591836141881018,0.105742679879246
"269",0.774115,0.0583532615732929,0.10513245348933
"270",0.774429,0.0574131575499219,0.104542429908588
"271",0.774466721928161,0.057139500925652,0.10394707383873
"272",0.774488033171302,0.0564480087469476,0.103291924376066
"273",0.774742,0.0556683623496382,0.102629829945924
"274",0.775056,0.0554757436654407,0.101903678982522
"275",0.77537,0.0545320584641397,0.101055255396143
"276",0.775683,0.053665604813921,0.100212589207759
"277",0.775997,0.0528298275683239,0.099348706818204
"278",0.776311,0.0522105227336591,0.0984759369113582
"279",0.776624,0.0520981789400251,0.0976870900609234
"280",0.776938,0.0513997463657952,0.0969185380193298
"281",0.777252,0.0506329673255706,0.0960759605506206
"282",0.777565,0.0498749208714524,0.0951344792129142
"283",0.777879,0.0490723875763817,0.0942085412456011
"284",0.778193,0.0483358349103324,0.0932838657543282
"285",0.778481840717023,0.047645950103501,0.0923874613772316
"286",0.778506,0.0468441639153724,0.0915614612338461
"287",0.77882,0.045995486777717,0.0907411297373323
"288",0.779133,0.0451530835948122,0.0898991568088121
"289",0.779447,0.0442716550406313,0.0890371569983897
"290",0.779761,0.0433251501649491,0.0881921831530208
"291",0.779810752625147,0.0422399145238432,0.0873678361475491
"292",0.780074,0.0409680569696327,0.0865415513601427
"293",0.780272669842627,0.0395625192024181,0.085687120496525
"294",0.780388,0.0380801664708553,0.0852913086302734
"295",0.780702,0.0366054781657279,0.0847931285742923
"296",0.781015,0.0350719059981962,0.083859752295897
"297",0.781329,0.033495374350801,0.0829194050548829
"298",0.781643,0.0318690052411747,0.0819572481636986
"299",0.781956,0.0301201051087276,0.081025787178363
"300",0.78227,0.0283761656898277,0.0799710772274471
"301",0.782584,0.0266174267682507,0.078847941474713
"302",0.782897,0.0247996970685178,0.077703143405303
"303",0.783211,0.0231923520207157,0.0764553808585218
"304",0.783525,0.0230576491104753,0.0751699639180215
"305",0.783838,0.0212898637884357,0.0738797443679623
"306",0.784152,0.0195474300323052,0.0725075037409279
"307",0.784466,0.0177984455795498,0.0709735943763661
"308",0.784502664664643,0.015939047913269,0.0694257944738519
"309",0.784779,0.0153204653689886,0.067853566730859
"310",0.785093,0.0140849565516055,0.0661908417550129
"311",0.785329485172501,0.0122641617297084,0.0645531595895664
"312",0.785407,0.0105004337265744,0.0628571172025256
"313",0.78572,0.00871641356856652,0.0611207698306981
"314",0.786034,0.00687116650635809,0.0594095344594811
"315",0.786348,0.00488163292284016,0.0583783388283238
"316",0.78642811486223,0.00285324139574473,0.0576775434810728
"317",0.786661,0.000911631510041677,0.0558852218521245
"318",0.786975,0,0.0541184098666023
"319",0.787157417217532,0,0.0523239525806309
"320",0.787289,0,0.0504615013049025
"321",0.787602,0,0.0486616079587244
"322",0.787916,0,0.0468897745960456
"323",0.78823,0,0.0457910976178435
"324",0.788543,0,0.0450468079952341
"325",0.788857,0,0.0431155427018789
"326",0.789171,0,0.0411619450487943
"327",0.789484,0,0.0392566179985333
"328",0.789798,0,0.0373374622109249
"329",0.789932063817978,0,0.0353333252610398
"330",0.790112,0,0.0332742923266708
"331",0.790425,0,0.0311979556823137
"332",0.790739,0,0.0291187232095099
"333",0.791052,0,0.0269470048174275
"334",0.791366,0,0.0247923738160909
"335",0.79168,0,0.0231165899692641
"336",0.791993,0,0.0225964833396861
"337",0.792307,0,0.0203660126339467
"338",0.792488896104449,0,0.0180632595978807
"339",0.792621,0,0.0157682095788411
"340",0.792934,0,0.0134525443754011
"341",0.793248,0,0.0110369404088115
"342",0.793562,0,0.00881999679005615
"343",0.793875,0,0.00855446233144507
"344",0.794189,0,0.00854021994890733
"345",0.794503,0,0.00612064434647546
"346",0.794816,0,0.00376711579429176
"347",0.79513,0,0.00127633074945906
"348",0.795310176831048,0,0
"349",0.795444,0,0
"350",0.795757,0,0
"351",0.796071,0,0
"352",0.796385,0,0
"353",0.796698,0,0
"354",0.797012,0,0
"355",0.797326,0,0
"356",0.797335558655927,0,0
"357",0.797639,0,0
"358",0.797877913685566,0,0
"359",0.797953,0,0
"360",0.798267,0,0
"361",0.79858,0,0
"362",0.798894,0,0
"363",0.799208,0,0
"364",0.799521,0,0
"365",0.799835,0,0
"366",0.800149,0,0
"367",0.800176005490692,0,0
"368",0.800178261444448,0,0
"369",0.800238013348015,0,0
"370",0.800462,0,0
"371",0.800776,0,0
"372",0.80109,0,0
"373",0.801403,0,0
"374",0.801717,0,0
"375",0.802031,0,0
"376",0.802286890337583,0,0
"377",0.802344,0,0
"378",0.802658,0,0
"379",0.802829028479036,0,0
"380",0.802971,0,0
"381",0.803285,0,0
"382",0.803599,0,0
"383",0.803912,0,0
"384",0.804226,0,0
"385",0.80454,0,0
"386",0.804853,0,0
"387",0.805167,0,0
"388",0.805481,0,0
"389",0.805794,0,0
"390",0.806108,0,0
"391",0.806422,0,0
"392",0.806735,0,0
"393",0.806957248915745,0,0
"394",0.807049,0,0
"395",0.807363,0,0
"396",0.807676,0,0
"397",0.80799,0,0
"398",0.808304,0,0
"399",0.808617,0,0
"400",0.808931,0,0
"401",0.809245,0,0
"402",0.809558,0,0
"403",0.809872,0,0
"404",0.810186,0,0
"405",0.810499,0,0
"406",0.810813,0,0
"407",0.811127,0,0
"408",0.811380578974584,0,0
"409",0.81144,0,0
"410",0.811754,0,0
"411",0.812068,0,0
"412",0.812381,0,0
"413",0.812695,0,0
"414",0.813009,0,0
"415",0.813322,0,0
"416",0.813636,0,0
"417",0.81395,0,0
"418",0.814263,0,0
"419",0.814577,0,0
"420",0.81489,0,0
"421",0.815204,0,0
"422",0.815518,0,0
"423",0.815565005905433,0,0
"424",0.815831,0,0
"425",0.816145,0,0
"426",0.816459,0,0
"427",0.816772,0,0
"428",0.817086,0,0
"429",0.8174,0,0
"430",0.817713,8.92581186030065e-05,0
"431",0.818027,0.00732309475111038,0
"432",0.818341,0.0148760422793999,0
"433",0.818416103216611,0.0227399152881952,0
"434",0.818654,0.0308742498636713,0
"435",0.818968,0.0392319930339207,0
"436",0.819282,0.0477333690499983,0
"437",0.819595,0.0565633442714369,0
"438",0.819909,0.0655838044450978,0
"439",0.820223,0.074904941995247,0
"440",0.820509334631695,0.0845501082119287,0
"441",0.820536,0.094231270863765,0
"442",0.82085,0.104179665340453,0
"443",0.821164,0.114486530000671,0
"444",0.821477,0.125080451998951,0
"445",0.821791,0.135993146001947,0
"446",0.822105,0.147177850982982,0
"447",0.822418,0.158574553313562,0
"448",0.822732,0.170089775675811,0
"449",0.823046,0.181812013276876,0
"450",0.823359,0.193708790415911,0
"451",0.823673,0.205828992841172,0
"452",0.823987,0.218118821446319,0
"453",0.8243,0.230517591019151,0
"454",0.824614,0.243077071509878,0
"455",0.824928,0.255751011914289,0
"456",0.825241,0.268573263808546,0
"457",0.825555,0.281590855378818,0
"458",0.825868,0.294742577101132,0
"459",0.826182,0.307977656708256,0
"460",0.826496,0.321272712699937,0
"461",0.826809,0.334701345374701,0
"462",0.827123,0.343785958462057,0
"463",0.827437,0.348266081665073,0
"464",0.82775,0.361874166252314,0.0084299051811519
"465",0.828064,0.375545520428605,0.0187078059636014
"466",0.828378,0.389374466925125,0.0293145333515481
"467",0.828691,0.403346720062631,0.040303943279394
"468",0.829005,0.417359966879381,0.0516709373588007
"469",0.829319,0.431408949768646,0.0633574244820072
"470",0.829632,0.445515209012931,0.0754126231316501
"471",0.829946,0.459678517011302,0.0878661000815225
"472",0.83026,0.4738406760313,0.100691337980242
"473",0.830573,0.488028253922051,0.113863585454358
"474",0.830887,0.502346069132158,0.127347381722305
"475",0.831201,0.510913178153618,0.141110467064487
"476",0.831514,0.516684315762603,0.155223806133404
"477",0.831828,0.531060152139904,0.16978099509719
"478",0.832142,0.532637193035255,0.184781567628582
"479",0.832455,0.545425584894156,0.200160582321299
"480",0.832769,0.559809760472591,0.21587098181994
"481",0.833083,0.574254482252498,0.231869903009304
"482",0.833375785341416,0.588751208315708,0.248158421324259
"483",0.833396,0.603231353042507,0.264776030615804
"484",0.83371,0.617815408363286,0.281703710922295
"485",0.834024,0.632404207035155,0.298857635524855
"486",0.834337,0.646914199706654,0.316294516869608
"487",0.834651,0.65075674378748,0.33406168181668
"488",0.834706526550988,0.661397166339938,0.352072539135938
"489",0.834965,0.672746388583445,0.370226364588835
"490",0.835278,0.675921763205502,0.374389838096699
"491",0.835592,0.690525031140435,0.388609451604225
"492",0.835906,0.705148949123705,0.407132333242121
"493",0.836219,0.718494859598199,0.409106586138333
"494",0.836533,0.719736455111731,0.425784918995261
"495",0.836847,0.734299630434668,0.444579969344068
"496",0.837022517172365,0.746424857791276,0.463405931025128
"497",0.83716,0.748830563891587,0.482287593884648
"498",0.837474,0.763393670932108,0.501220599566955
"499",0.837787,0.778020862738279,0.52013136582843
"500",0.838101,0.783957130280464,0.539069184320236
"501",0.838415,0.792609380497291,0.55804481411632
"502",0.838728,0.807167437097576,0.576937523910236
"503",0.839042,0.81068139638195,0.595796818069079
"504",0.839356,0.821566946558804,0.614605626224637
"505",0.839669,0.835804564609582,0.633365201608823
"506",0.839983,0.849943128446841,0.652088165691654
"507",0.840297,0.864035180489956,0.670681262141596
"508",0.84061,0.870530158231763,0.689195194373639
"509",0.840924,0.87799237395173,0.704010472311076
"510",0.841238,0.891740201911302,0.707725264485269
"511",0.841551,0.893211976328813,0.726204150338681
"512",0.841865,0.895090463336919,0.744589918505605
"513",0.842179,0.905342076691389,0.752363198243802
"514",0.842492,0.918731996327005,0.762993979025431
"515",0.842806,0.932016599475898,0.770505344800593
"516",0.84312,0.94514712476104,0.781380463175259
"517",0.843433,0.957874990854433,0.799722992910015
"518",0.843747,0.97027387771243,0.817986795795717
"519",0.844061,0.98240635553957,0.836169553316986
"520",0.844213711722255,0.994219868245028,0.854356049319808
"521",0.844374,1.00559670571295,0.872511609501884
"522",0.844688,1.01350363415471,0.890554082825179
"523",0.845002,1.01651458150031,0.908428803757763
"524",0.845315,1.02693254779919,0.926101526514542
"525",0.845629,1.03698103830614,0.943615060721395
"526",0.845943,1.04665862866229,0.960894192620278
"527",0.846256,1.05442118958356,0.977784546161459
"528",0.84657,1.05592109820194,0.994224919001376
"529",0.846884,1.06467787631617,1.01015863035178
"530",0.846923627489617,1.07281432636447,1.02553882014934
"531",0.847197,1.07721875677248,1.04038375991648
"532",0.847511,1.08051171661551,1.05463896173694
"533",0.847825,1.08773483723936,1.06814615547829
"534",0.848138,1.09239150247696,1.08095097652774
"535",0.848452,1.09447779010435,1.09308558600017
"536",0.848766,1.09717856260896,1.10459792695996
"537",0.849079,1.10064109382329,1.11551959764639
"538",0.849393,1.10296825274904,1.12577289370758
"539",0.849706,1.10599803660592,1.13539348712215
"540",0.85002,1.10623986474901,1.14445215178295
"541",0.850334,1.11118727017592,1.15302782558572
"542",0.850647,1.11556926508283,1.16119082941976
"543",0.850961,1.11935838020954,1.16899602225821
"544",0.851275,1.1224462965914,1.17647198181142
"545",0.851588,1.12503052033265,1.18353422923994
"546",0.851902,1.12644042385117,1.186856100451
"547",0.852216,1.12705809800569,1.19020989531275
"548",0.852529,1.12796110679533,1.19656938210415
"549",0.852686225471661,1.12842520982976,1.20263484046586
"550",0.852843,1.12919142140288,1.20834594566076
"551",0.853157,1.12946152689464,1.20944308292325
"552",0.85347,1.1291573050476,1.21373422063629
"553",0.853784,1.12847519169479,1.21874197822631
"554",0.854098,1.12735538852332,1.22323612125911
"555",0.854411,1.12583248375871,1.22726206501395
"556",0.854725,1.12383667334274,1.23074090703898
"557",0.855039,1.1214063839553,1.23360058361295
"558",0.855352,1.1186482211265,1.23575345830876
"559",0.855666,1.11552360590372,1.23717073230642
"560",0.855724142666904,1.11212351163631,1.23783784234631
"561",0.85598,1.10847434924763,1.23762628506952
"562",0.856293,1.1047579459169,1.23657900380354
"563",0.856607,1.10446778388946,1.23464112033179
"564",0.856921,1.1001688606515,1.23184883114493
"565",0.857234,1.09569459032531,1.22826603723124
"566",0.857548,1.09095971981901,1.22387041017707
"567",0.857862,1.08593207228271,1.21882994688759
"568",0.858175,1.08059516042529,1.21326781531055
"569",0.858216407973776,1.07932846882976,1.20887116223596
"570",0.858489,1.07843954916261,1.2071059161326
"571",0.858803,1.07497498651561,1.20048363409962
"572",0.859116,1.06903447123287,1.19365527544513
"573",0.85943,1.0627203906693,1.18662232192943
"574",0.859744,1.05608760387308,1.17946176368256
"575",0.860057,1.04907562103554,1.17222971909751
"576",0.860371,1.04182672368178,1.16490060387153
"577",0.860516587921361,1.03424961371481,1.15755271525602
"578",0.860685,1.02630843860763,1.15032716289181
"579",0.860998,1.0181219217392,1.1431560613895
"580",0.86125113437969,1.00975829079437,1.13594899778793
"581",0.861312,1.00122321041227,1.13314518169277
"582",0.861625,0.992474810944008,1.12864955694249
"583",0.861939,0.983511787864002,1.12614941554105
"584",0.862253,0.974477714427654,1.12119469396407
"585",0.862566,0.965437535838703,1.11361762806118
"586",0.86288,0.956393782539575,1.10590884761881
"587",0.863194,0.947378149180186,1.09793154300978
"588",0.863507,0.938426027282636,1.09096239159795
"589",0.863821,0.929543486531281,1.08958522103238
"590",0.864135,0.920835352051008,1.08081961548615
"591",0.864448,0.912296357124634,1.07164937055715
"592",0.864762,0.90386577965167,1.06210822441397
"593",0.865076,0.895651096134611,1.0538622949299
"594",0.865389,0.88756840303719,1.05210305902725
"595",0.865703,0.887514204830913,1.04164430726916
"596",0.866017,0.879672900507751,1.03082475595625
"597",0.86633,0.872022375414701,1.02733113222719
"598",0.866644,0.864653880964854,1.01962214877256
"599",0.866958,0.857535171039267,1.00808697855906
"600",0.866973949210933,0.850536567658565,0.996380023736489
"601",0.867271,0.843604272465722,0.984612487600683
"602",0.867585,0.836801899320589,0.972884749159853
"603",0.867899,0.835764680206233,0.961211952866181
"604",0.868212,0.830078676751837,0.949699546390022
"605",0.868526,0.823335559534038,0.938522194072177
"606",0.86884,0.816667613034871,0.927759389774885
"607",0.868982084467243,0.81551809920627,0.917469977666005
"608",0.869153,0.810090312941162,0.914081367413964
"609",0.869467,0.803411394025636,0.907656271922173
"610",0.869781,0.79653557034923,0.898457369069509
"611",0.870094,0.789519319775877,0.889900193599625
"612",0.870408,0.78259361216335,0.881844849481532
"613",0.870722,0.775769165000042,0.87430997218413
"614",0.871035,0.769052175843316,0.86733362335699
"615",0.871349,0.762549671430672,0.860895458107365
"616",0.871663,0.760478884946225,0.854918822655565
"617",0.871885182699824,0.756094900313589,0.84942233504857
"618",0.871976,0.749838116891998,0.848733251414791
"619",0.87229,0.74377847026305,0.844298199823354
"620",0.872489487802707,0.737979514556875,0.839611284557274
"621",0.872604,0.7325230863562,0.835308544253864
"622",0.872917,0.727389963395623,0.831280845970489
